chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr1	15392230	15392557	328	30	201	0.613	0.98
chr1	15392835	15392957	123	9	75	0.61	0.794
chr1	15419611	15419930	320	13	159	0.497	0.661
chr1	15478992	15481426	2435	217	1642	0.674	0.784
chr1	15541263	15541979	717	40	434	0.605	0.609
chr1	15546149	15546260	112	8	72	0.643	0.749
chr1	15573667	15573937	271	39	210	0.775	0.974
chr1	15598830	15599086	257	15	144	0.56	0.744
chr1	15653428	15653631	204	12	127	0.623	0.624
chr1	15655747	15656088	342	13	197	0.576	0.458
chr1	15735917	15736703	787	99	591	0.751	0.893
chr1	15736818	15737213	396	38	280	0.707	0.805
chr1	15756157	15756650	494	23	285	0.577	0.562
chr1	15850494	15851980	1487	146	1047	0.704	0.9
chr1	15852255	15852348	94	4	47	0.5	0.737
chr1	15852715	15853826	1112	73	654	0.588	0.759
chr1	15911159	15911570	412	54	310	0.752	0.927
chr1	15914577	15914863	287	18	157	0.547	0.857
chr1	15929824	15930290	467	44	303	0.649	0.896
chr1	15943616	15944566	951	89	650	0.683	0.803
chr1	16010706	16011426	721	107	575	0.798	0.933
chr1	16053729	16053925	197	14	134	0.68	0.618
chr1	16060399	16060752	354	21	239	0.675	0.521
chr1	16069574	16069809	236	15	164	0.695	0.526
chr1	16084808	16085986	1179	117	875	0.742	0.725
chr1	16154720	16154833	114	10	72	0.632	0.88
chr1	16160905	16162881	1977	176	1231	0.623	0.921
chr1	16163522	16163625	104	8	67	0.644	0.743
chr1	16163775	16164124	350	38	236	0.674	0.955
chr1	16173721	16174557	837	109	617	0.737	0.959
chr1	16174689	16175397	709	95	512	0.722	1.032
chr1	16175872	16176452	581	34	326	0.561	0.749
chr1	16202812	16202912	101	9	53	0.525	1.299
chr1	16254897	16255207	311	15	151	0.486	0.832
chr1	16258295	16258617	323	16	177	0.548	0.66
chr1	16260895	16261473	579	32	337	0.582	0.653
chr1	16268908	16269072	165	10	111	0.673	0.539
chr1	16269985	16270253	269	19	179	0.665	0.638
chr1	16270592	16272044	1453	102	972	0.669	0.631
chr1	16301939	16302673	735	81	523	0.712	0.903
chr1	16339409	16339809	401	32	291	0.726	0.608
chr1	16344354	16344560	207	17	143	0.691	0.764
chr1	16375314	16375414	101	9	65	0.644	0.909
chr1	16399685	16400431	747	89	573	0.767	0.811
chr1	16460611	16461425	815	36	479	0.588	0.517
chr1	16464459	16464650	192	16	130	0.677	0.736
chr1	16472493	16472739	247	17	145	0.587	0.801
chr1	16475140	16475435	296	21	172	0.581	0.845
chr1	16481514	16482783	1270	115	874	0.688	0.769
chr1	16489046	16489217	172	15	126	0.733	0.653
chr1	16494104	16494506	403	42	299	0.742	0.773
chr1	16532745	16533789	1045	106	740	0.708	0.837
chr1	16533967	16534557	591	38	398	0.673	0.57
chr1	16542981	16543401	421	17	219	0.52	0.599
chr1	16543624	16544303	680	45	450	0.662	0.632
chr1	16553394	16553650	257	29	189	0.735	0.835
chr1	16554079	16554943	865	62	505	0.584	0.842
chr1	16563518	16563800	283	38	209	0.739	0.995
chr1	16678097	16679305	1209	95	774	0.64	0.768
chr1	16693508	16694502	995	72	633	0.636	0.719
chr1	16694736	16694922	187	9	100	0.535	0.707
chr1	16767075	16767995	921	70	567	0.616	0.803
chr1	16809776	16809920	145	15	101	0.697	0.863
chr1	16810677	16810939	263	26	190	0.722	0.77
chr1	16825114	16826367	1254	142	897	0.715	0.886
chr1	16840030	16841216	1187	54	651	0.548	0.613
chr1	16846954	16847680	727	44	435	0.598	0.676
chr1	16858936	16859389	454	26	246	0.542	0.785
chr1	16860563	16863516	2954	186	1780	0.603	0.696
chr1	16871840	16872521	682	33	369	0.541	0.664
chr1	16874402	16874788	387	38	269	0.695	0.827
chr1	16939493	16940446	954	96	665	0.697	0.842
chr1	16957504	16957712	209	19	144	0.689	0.784
chr1	16970690	16971482	793	69	524	0.661	0.826
chr1	16973343	16975046	1704	138	1130	0.663	0.738
chr1	16984853	16984989	137	18	106	0.774	0.878
chr1	16992704	16993878	1175	56	654	0.557	0.622
chr1	17004181	17004305	125	10	80	0.64	0.783
chr1	17006765	17007106	342	31	238	0.696	0.758
chr1	17012590	17012737	148	22	110	0.743	1.106
chr1	17018738	17020856	2119	230	1501	0.708	0.87
chr1	17023061	17023250	190	16	132	0.695	0.736
chr1	17025972	17027921	1950	195	1421	0.729	0.753
chr1	17033827	17034685	859	98	638	0.743	0.833
chr1	17051298	17051887	590	40	366	0.62	0.724
chr1	17053827	17054465	639	30	341	0.534	0.663
chr1	17055159	17055368	210	9	112	0.533	0.603
chr1	17066594	17067793	1200	58	668	0.557	0.63
chr1	17075440	17075649	210	24	162	0.771	0.77
chr1	17085344	17086975	1632	129	1077	0.66	0.73
chr1	17092499	17092568	70	7	48	0.686	0.889
chr1	17186159	17186524	366	36	257	0.702	0.81
chr1	17188443	17189101	659	32	358	0.543	0.66
chr1	17197562	17200400	2839	180	1729	0.609	0.686
chr1	17201563	17201989	427	26	232	0.543	0.845
chr1	17215685	17216246	562	45	362	0.644	0.775
chr1	17222146	17222894	749	40	407	0.543	0.74
chr1	17223125	17223283	159	13	96	0.604	0.898
chr1	17231245	17231645	401	25	248	0.618	0.712
chr1	17240068	17241245	1178	132	849	0.721	0.864
chr1	17265472	17265712	241	25	185	0.768	0.708
chr1	17281894	17281992	99	11	75	0.758	0.84
chr1	17287338	17287645	308	39	240	0.779	0.839
chr1	17306430	17307313	884	82	647	0.732	0.72
chr1	17312786	17313647	862	46	589	0.683	0.458
chr1	17331924	17332066	143	11	92	0.643	0.761
chr1	17337910	17338654	745	93	572	0.768	0.848
chr1	17380499	17380745	247	28	168	0.68	0.989
chr1	17445699	17446200	502	54	349	0.695	0.896
chr1	17475679	17476135	457	41	304	0.665	0.812
chr1	17568043	17568369	327	19	165	0.505	1.62
chr1	17734470	17734682	213	15	126	0.592	0.818
chr1	17735001	17735219	219	14	123	0.562	0.823
chr1	17742999	17743118	120	10	65	0.542	1.149
chr1	17746059	17746354	296	17	170	0.574	0.696
chr1	17746491	17746816	326	22	200	0.613	0.718
chr1	17751364	17751616	253	10	142	0.561	0.507
chr1	17751824	17752124	301	15	176	0.585	0.586
chr1	17764019	17765328	1310	175	997	0.761	0.924
chr1	17765479	17765812	334	28	220	0.659	0.826
chr1	17766257	17766585	329	47	239	0.726	1.091
chr1	17865893	17866623	731	112	590	0.807	0.977
chr1	17942532	17942663	132	7	82	0.621	0.55
chr1	17949453	17949621	169	13	115	0.68	0.683
chr1	17972242	17972438	197	11	116	0.589	0.66
chr1	17973292	17973649	358	17	228	0.637	0.483
chr1	18023561	18023766	206	24	145	0.704	0.948
chr1	18026198	18026432	235	14	126	0.536	0.829
chr1	18060329	18060507	179	12	100	0.559	0.86
chr1	18149645	18149716	72	6	45	0.625	0.857
chr1	18152438	18152777	340	21	206	0.606	0.673
chr1	18406713	18406880	168	9	93	0.554	0.775
chr1	18434176	18434869	694	100	543	0.782	0.957
chr1	18435270	18435858	589	36	373	0.633	0.648
chr1	18436563	18437805	1243	96	842	0.677	0.675
chr1	18617634	18617837	204	13	129	0.632	0.667
chr1	18691894	18692066	173	14	115	0.665	0.798
chr1	18703359	18703473	115	11	77	0.67	0.857
chr1	18808504	18809634	1131	96	764	0.676	0.746
chr1	18884428	18884537	110	9	64	0.582	0.968
chr1	18931382	18931497	116	10	85	0.733	0.813
chr1	18956641	18959009	2369	165	1393	0.588	0.806
chr1	18959236	18959820	585	52	349	0.597	1.006
chr1	18962813	18963960	1148	80	705	0.614	0.742
chr1	18964198	18964402	205	19	149	0.727	0.734
chr1	18966710	18967022	313	16	170	0.543	0.765
chr1	18967220	18967601	382	33	261	0.683	0.78
chr1	18967798	18968061	264	21	180	0.682	0.747
chr1	18969495	18970724	1230	99	801	0.651	0.776
chr1	18971676	18972098	423	31	273	0.645	0.711
chr1	18972901	18973127	227	19	151	0.665	0.757
chr1	18973271	18973725	455	45	336	0.738	0.769
chr1	19011042	19011212	171	8	101	0.591	0.541
chr1	19043407	19043581	175	30	145	0.829	1.003
chr1	19043696	19043821	126	21	101	0.802	1.04
chr1	19048881	19049053	173	9	84	0.486	0.883
chr1	19054770	19054978	209	10	107	0.512	0.807
chr1	19110882	19111099	218	18	128	0.587	0.982
chr1	19146917	19147181	265	18	164	0.619	0.77
chr1	19166555	19166670	116	11	70	0.603	1.085
chr1	19180976	19181439	464	38	297	0.64	0.807
chr1	19203909	19204210	302	29	198	0.656	0.898
chr1	19209742	19209886	145	10	94	0.648	0.667
chr1	19228507	19229713	1207	94	777	0.644	0.757
chr1	19243412	19243793	382	24	235	0.615	0.676
chr1	19243968	19244301	334	16	200	0.599	0.541
chr1	19245927	19246221	295	16	174	0.59	0.63
chr1	19276087	19276386	300	16	168	0.56	0.697
chr1	19281973	19284211	2239	242	1603	0.716	0.851
chr1	19403133	19403353	221	12	116	0.525	0.804
chr1	19536179	19537178	1000	100	667	0.667	0.901
chr1	19577676	19578776	1101	90	687	0.624	0.84
chr1	19600284	19600943	660	69	459	0.695	0.865
chr1	19614931	19615627	697	72	483	0.693	0.86
chr1	19638240	19639376	1137	126	838	0.737	0.817
chr1	19665070	19665277	208	20	141	0.678	0.842
chr1	19665477	19665560	84	8	61	0.726	0.727
chr1	19665785	19665943	159	9	92	0.579	0.834
chr1	19669157	19669583	427	25	259	0.607	0.682
chr1	19717807	19718001	195	8	97	0.497	0.669
chr1	19764480	19764838	359	19	194	0.54	0.73
chr1	19810918	19812622	1705	158	1254	0.735	0.69
chr1	19923174	19924087	914	71	596	0.652	0.741
chr1	19970272	19971986	1715	212	1285	0.749	0.884
chr1	19991211	19992789	1579	171	1172	0.742	0.811
chr1	20005587	20005824	238	23	171	0.718	0.79
chr1	20126114	20126781	668	76	507	0.759	0.79
chr1	20205059	20205478	420	13	187	0.445	0.629
chr1	20208736	20209457	722	89	517	0.716	0.968
chr1	20311020	20311298	279	20	205	0.735	0.533
chr1	20480798	20481025	228	10	138	0.605	0.484
chr1	20492303	20492388	86	6	49	0.57	0.86
chr1	20512463	20512798	336	32	254	0.756	0.673
chr1	20569492	20569806	315	29	216	0.686	0.817
chr1	20669666	20670082	417	42	304	0.729	0.787
chr1	20692612	20693303	692	81	497	0.718	0.969
chr1	20799793	20799936	144	8	81	0.562	0.735
chr1	20802874	20803095	222	14	151	0.68	0.548
chr1	20810280	20813506	3227	309	2279	0.706	0.77
chr1	20827445	20827646	202	9	117	0.579	0.532
chr1	20834146	20834872	727	53	465	0.64	0.713
chr1	20878787	20880593	1807	204	1305	0.722	0.869
chr1	20959865	20960552	688	88	525	0.763	0.901
chr1	20987481	20988239	759	62	494	0.651	0.773
chr1	21023040	21023553	514	33	354	0.689	0.551
chr1	21031071	21031339	269	27	177	0.658	0.928
chr1	21043859	21044772	914	116	692	0.757	0.886
chr1	21050487	21050684	198	15	133	0.672	0.675
chr1	21058099	21059778	1680	151	1169	0.696	0.744
chr1	21112578	21114279	1702	209	1188	0.698	1.008
chr1	21141447	21143298	1852	137	1369	0.739	0.542
chr1	21349949	21350777	829	61	578	0.697	0.607
chr1	21379264	21380406	1143	87	834	0.73	0.572
chr1	21502624	21503837	1214	143	867	0.714	0.933
chr1	21546308	21546556	249	15	158	0.635	0.603
chr1	21551627	21552112	486	34	316	0.65	0.662
chr1	21586831	21587180	350	18	200	0.571	0.63
chr1	21616420	21617040	621	81	483	0.778	0.863
chr1	21671414	21672849	1436	138	966	0.673	0.856
chr1	21713707	21715789	2083	153	1564	0.751	0.521
chr1	21724577	21724705	129	9	67	0.519	1.04
chr1	21754546	21755985	1440	170	1019	0.708	0.943
chr1	21763092	21763390	299	29	222	0.742	0.704
chr1	21766304	21767444	1141	98	759	0.665	0.795
chr1	21786512	21786714	203	19	146	0.719	0.726
chr1	21829185	21829921	737	58	500	0.678	0.686
chr1	21835568	21836574	1007	98	737	0.732	0.728
chr1	21901043	21901262	220	15	143	0.65	0.657
chr1	21913491	21913663	173	9	111	0.642	0.506
chr1	21930258	21930381	124	14	83	0.669	1.026
chr1	21934520	21934841	322	20	208	0.646	0.658
chr1	21948757	21949249	493	75	414	0.84	0.864
chr1	21966295	21966509	215	13	136	0.633	0.618
chr1	21978112	21978924	813	105	608	0.748	0.955
chr1	21985771	21986098	328	41	246	0.75	0.93
chr1	21995122	21995977	856	80	633	0.739	0.693
chr1	21996199	21996344	146	17	105	0.719	0.901
chr1	22108573	22110239	1667	135	995	0.597	0.92
chr1	22140823	22141343	521	58	377	0.724	0.853
chr1	22149812	22150298	487	30	333	0.684	0.528
chr1	22173874	22174541	668	36	425	0.636	0.534
chr1	22191392	22191550	159	15	113	0.711	0.757
chr1	22210800	22211274	475	27	303	0.638	0.56
chr1	22213820	22214002	183	13	127	0.694	0.596
chr1	22263376	22264525	1150	136	864	0.751	0.903
chr1	22351823	22352496	674	42	407	0.604	0.687
chr1	22379041	22380251	1211	126	845	0.698	0.855
chr1	22446566	22446973	408	31	264	0.647	0.731
chr1	22468695	22470253	1559	207	1236	0.793	0.848
chr1	22612186	22612341	156	14	112	0.718	0.697
chr1	22668749	22668848	100	8	65	0.65	0.759
chr1	22677908	22678165	258	16	151	0.585	0.733
chr1	22778288	22778914	627	60	424	0.676	0.845
chr1	22871536	22871943	408	16	215	0.527	0.577
chr1	22889648	22890397	750	120	605	0.807	0.997
chr1	22896796	22896892	97	13	59	0.608	1.484
chr1	22902833	22903360	528	38	331	0.627	0.733
chr1	22904678	22904946	269	11	130	0.483	0.874
chr1	22919873	22920142	270	18	180	0.667	0.6
chr1	22925390	22925549	160	13	104	0.65	0.774
chr1	22927195	22927504	310	22	214	0.69	0.597
chr1	22974051	22974254	204	14	124	0.608	0.748
chr1	23003514	23003694	181	17	127	0.702	0.764
chr1	23036868	23038723	1856	212	1352	0.728	0.864
chr1	23110978	23111568	591	41	360	0.609	0.748
chr1	23162576	23162689	114	7	73	0.64	0.608
chr1	23191502	23191666	165	12	105	0.636	0.733
chr1	23279601	23280479	879	118	654	0.744	0.974
chr1	23345754	23346892	1139	117	762	0.669	0.927
chr1	23494258	23494477	220	28	173	0.786	0.824
chr1	23494593	23494994	402	50	302	0.751	1.047
chr1	23495138	23495441	304	39	226	0.743	0.953
chr1	23504079	23504560	482	50	341	0.707	0.829
chr1	23519884	23520059	176	12	112	0.636	0.751
chr1	23543415	23544200	786	103	622	0.791	0.874
chr1	23583496	23584337	842	56	583	0.692	0.557
chr1	23669877	23671385	1509	144	997	0.661	0.876
chr1	23694245	23696080	1836	123	1142	0.622	0.693
chr1	23750383	23751664	1282	116	908	0.708	0.731
chr1	23763234	23763935	702	48	484	0.689	0.586
chr1	23810004	23811505	1502	133	1032	0.687	0.776
chr1	23829951	23830816	866	71	607	0.701	0.67
chr1	23857112	23858018	907	94	622	0.686	0.882
chr1	23880709	23881972	1264	100	828	0.655	0.747
chr1	23884870	23886353	1484	93	891	0.6	0.696
chr1	23894527	23895065	539	64	405	0.751	0.873
chr1	23945999	23946296	298	41	233	0.782	0.902
chr1	24014834	24015863	1030	81	716	0.695	0.652
chr1	24018050	24018998	949	52	527	0.555	0.711
chr1	24069537	24070788	1252	146	882	0.704	0.95
chr1	24104530	24105313	784	89	519	0.662	1.037
chr1	24117530	24117825	296	31	206	0.696	0.906
chr1	24126448	24127838	1391	118	948	0.682	0.733
chr1	24151746	24152007	262	27	189	0.721	0.814
chr1	24179122	24180145	1024	71	692	0.676	0.607
chr1	24194320	24195022	703	77	479	0.681	0.944
chr1	24228594	24229614	1021	99	681	0.667	0.873
chr1	24261663	24262383	721	54	498	0.691	0.63
chr1	24275566	24275992	427	19	223	0.522	0.653
chr1	24285576	24286689	1114	105	741	0.665	0.866
chr1	24306387	24307018	632	77	447	0.707	0.977
chr1	24313631	24313806	176	17	145	0.824	0.571
chr1	24319811	24321520	1710	149	1334	0.78	0.573
chr1	24358518	24359262	745	56	504	0.677	0.658
chr1	24438761	24438943	183	11	113	0.617	0.632
chr1	24476855	24476928	74	4	37	0.5	0.949
chr1	24477083	24477207	125	11	86	0.688	0.764
chr1	24513256	24513350	95	4	55	0.579	0.504
chr1	24513571	24514478	908	81	607	0.669	0.799
chr1	24648278	24649339	1062	91	690	0.65	0.815
chr1	24739887	24740344	458	37	295	0.644	0.794
chr1	24741483	24743040	1558	74	835	0.536	0.67
chr1	24828549	24829865	1317	133	905	0.687	0.858
chr1	24861730	24861850	121	10	80	0.661	0.774
chr1	24882176	24883147	972	72	655	0.674	0.657
chr1	24968182	24968529	348	16	199	0.572	0.639
chr1	24969041	24970702	1662	152	1065	0.641	0.892
chr1	25048057	25048320	264	23	199	0.754	0.623
chr1	25071311	25072556	1246	143	922	0.74	0.84
chr1	25125271	25126874	1604	123	1195	0.745	0.553
chr1	25159380	25161407	2028	150	1497	0.738	0.544
chr1	25174592	25175327	736	79	528	0.717	0.835
chr1	25228591	25229086	496	36	343	0.692	0.631
chr1	25234179	25234801	623	54	318	0.51	1.447
chr1	25240908	25241003	96	9	64	0.667	0.865
chr1	25255226	25259137	3912	387	2641	0.675	0.87
chr1	25291005	25291083	79	9	48	0.608	1.349
chr1	25291448	25291747	300	16	199	0.663	0.491
chr1	25416884	25416998	115	10	72	0.626	1.045
chr1	25558623	25559357	735	48	439	0.597	0.744
chr1	25566338	25566706	369	28	234	0.634	0.777
chr1	25573011	25573466	456	63	301	0.66	1.269
chr1	25573591	25574511	921	90	616	0.669	0.875
chr1	25593278	25594488	1211	92	752	0.621	0.797
chr1	25663504	25665419	1916	151	1213	0.633	0.789
chr1	25756518	25757042	525	69	373	0.71	1.045
chr1	25757223	25758087	865	104	658	0.761	0.833
chr1	25833179	25833456	278	21	167	0.601	0.841
chr1	25869988	25870956	969	111	728	0.751	0.819
chr1	25919283	25919442	160	12	110	0.688	0.637
chr1	25929897	25930849	953	70	680	0.714	0.577
chr1	25942553	25944754	2202	273	1680	0.763	0.852
chr1	26097973	26098108	136	12	96	0.706	0.709
chr1	26126500	26127014	515	78	423	0.821	0.907
chr1	26146223	26147376	1154	117	806	0.698	0.842
chr1	26185513	26186349	837	77	529	0.632	0.979
chr1	26201814	26202517	704	82	529	0.751	0.828
chr1	26231987	26233617	1631	153	1164	0.714	0.75
chr1	26249142	26250055	914	69	573	0.627	0.77
chr1	26250268	26250315	48	5	28	0.583	1.633
chr1	26324337	26324930	594	40	323	0.544	0.913
chr1	26361687	26362924	1238	91	801	0.647	0.702
chr1	26372020	26373233	1214	119	865	0.713	0.777
chr1	26437320	26438918	1599	181	1170	0.732	0.846
chr1	26487937	26489101	1165	114	777	0.667	0.887
chr1	26490458	26491004	547	61	387	0.707	0.892
chr1	26496226	26496802	577	66	414	0.718	0.889
chr1	26547042	26547388	347	20	222	0.64	0.565
chr1	26551574	26552159	586	41	392	0.669	0.629
chr1	26560506	26561715	1210	95	726	0.6	0.877
chr1	26606434	26606848	415	54	310	0.747	0.934
chr1	26608831	26608946	116	13	88	0.759	0.821
chr1	26632885	26633358	474	38	307	0.648	0.766
chr1	26662567	26663455	889	77	607	0.683	0.743
chr1	26686517	26687417	901	72	605	0.671	0.709
chr1	26735263	26735418	156	7	81	0.519	0.696
chr1	26737345	26738238	894	68	578	0.647	0.731
chr1	26758453	26758931	479	39	320	0.668	0.733
chr1	26798074	26799826	1753	177	1209	0.69	0.851
chr1	26826726	26827947	1222	119	866	0.709	0.776
chr1	26856111	26856685	575	86	458	0.797	0.957
chr1	26922158	26923404	1247	94	921	0.739	0.553
chr1	26946656	26948440	1785	140	1107	0.62	0.821
chr1	27018819	27019792	974	50	522	0.536	0.718
chr1	27021774	27024022	2249	270	1703	0.757	0.838
chr1	27114177	27115119	943	72	633	0.671	0.69
chr1	27115602	27115713	112	9	54	0.482	1.4
chr1	27130026	27131337	1312	103	959	0.731	0.588
chr1	27143797	27145631	1835	169	1426	0.777	0.61
chr1	27152935	27153652	718	103	559	0.779	0.947
chr1	27189824	27190472	649	39	410	0.632	0.602
chr1	27191097	27192000	904	79	608	0.673	0.781
chr1	27216192	27217037	846	90	550	0.65	1.007
chr1	27226543	27227195	653	44	375	0.574	0.823
chr1	27248081	27248828	748	77	492	0.658	0.955
chr1	27277974	27278322	349	16	202	0.579	0.548
chr1	27286115	27287052	938	88	681	0.726	0.746
chr1	27319572	27321248	1677	167	1187	0.708	0.798
chr1	27332650	27333163	514	37	325	0.632	0.725
chr1	27338928	27339496	569	62	401	0.705	0.878
chr1	27358143	27358394	252	19	169	0.671	0.671
chr1	27390016	27391479	1464	121	1080	0.738	0.608
chr1	27426971	27427183	213	11	132	0.62	0.539
chr1	27440439	27440747	309	18	194	0.628	0.592
chr1	27480543	27480670	128	10	77	0.602	0.876
chr1	27481431	27481725	295	36	223	0.756	0.856
chr1	27503281	27503717	437	32	261	0.597	0.829
chr1	27527861	27528038	178	18	115	0.646	0.996
chr1	27560754	27561708	955	101	714	0.748	0.777
chr1	27615495	27616370	876	67	609	0.695	0.634
chr1	27648497	27649007	511	60	366	0.716	0.927
chr1	27651919	27652303	385	17	213	0.553	0.582
chr1	27675785	27677968	2184	178	1485	0.68	0.708
chr1	27683020	27684351	1332	75	870	0.653	0.528
chr1	27686972	27687744	773	73	538	0.696	0.814
chr1	27692077	27693480	1404	122	958	0.682	0.766
chr1	27709718	27710032	315	30	236	0.749	0.788
chr1	27718930	27719374	445	62	330	0.742	1.026
chr1	27730024	27730187	164	8	105	0.64	0.492
chr1	27816351	27816882	532	55	371	0.697	0.867
chr1	27849124	27849297	174	9	104	0.598	0.618
chr1	27854399	27855159	761	67	541	0.711	0.7
chr1	27874287	27878586	4300	253	2858	0.665	0.539
chr1	27894991	27895437	447	52	329	0.736	0.859
chr1	27901695	27902804	1110	111	804	0.724	0.762
chr1	27929279	27930301	1023	94	742	0.725	0.727
chr1	27930513	27931359	847	75	556	0.656	0.822
chr1	27941607	27942261	655	47	426	0.65	0.746
chr1	27960678	27961202	525	57	377	0.718	0.854
chr1	27961395	27961803	409	29	281	0.687	0.605
chr1	27986306	27986768	463	65	351	0.758	1.006
chr1	27994767	27995069	303	31	210	0.693	0.856
chr1	27995805	27996096	292	24	175	0.599	0.916
chr1	28052071	28053085	1015	106	718	0.707	0.835
chr1	28099332	28100107	776	52	494	0.637	0.662
chr1	28157247	28157789	543	47	349	0.643	0.84
chr1	28178838	28181083	2246	178	1730	0.77	0.534
chr1	28198944	28199585	642	60	450	0.701	0.767
chr1	28240628	28241536	909	77	551	0.606	0.969
chr1	28285084	28285396	313	21	201	0.642	0.658
chr1	28286050	28286963	914	82	637	0.697	0.739
chr1	28414817	28415338	522	37	321	0.615	0.75
chr1	28447599	28447970	372	25	222	0.597	0.755
chr1	28476843	28477027	185	12	104	0.562	0.853
chr1	28559152	28559598	447	35	286	0.64	0.817
chr1	28562333	28563326	994	72	598	0.602	0.816
chr1	28573731	28573988	258	20	156	0.605	0.853
chr1	28585859	28587272	1414	137	999	0.707	0.783
chr1	28655415	28655668	254	23	145	0.571	1.131
chr1	28696116	28697026	911	67	585	0.642	0.714
chr1	28832468	28832575	108	9	54	0.5	1.341
chr1	28844580	28845464	885	102	638	0.721	0.893
chr1	28857093	28857312	220	22	166	0.755	0.704
chr1	28879428	28880130	703	55	468	0.666	0.725
chr1	28907634	28908800	1167	95	732	0.627	0.829
chr1	28918915	28919389	475	67	370	0.779	0.964
chr1	28969153	28969899	747	58	451	0.604	0.893
chr1	28974801	28974864	64	9	48	0.75	1.093
chr1	28975127	28975241	115	10	61	0.53	1.295
chr1	28995209	28995948	740	100	600	0.811	0.845
chr1	29062841	29064425	1585	149	1036	0.654	0.88
chr1	29101819	29102240	422	30	260	0.616	0.75
chr1	29138544	29139760	1217	127	835	0.686	0.896
chr1	29189366	29189953	588	60	406	0.69	0.856
chr1	29213233	29214301	1069	85	739	0.691	0.666
chr1	29240769	29241923	1155	122	789	0.683	0.912
chr1	29447730	29451818	4089	414	2959	0.724	0.775
chr1	29456876	29456978	103	6	57	0.553	0.803
chr1	29457734	29458049	316	24	229	0.725	0.58
chr1	29460678	29461230	553	46	370	0.669	0.745
chr1	29475057	29475711	655	32	387	0.591	0.59
chr1	29507394	29508809	1416	133	909	0.642	0.916
chr1	29557151	29557613	463	42	320	0.691	0.769
chr1	29562674	29565184	2511	287	1754	0.699	0.963
chr1	29586004	29587378	1375	111	936	0.681	0.705
chr1	29676543	29676623	81	6	48	0.593	0.868
